item_id;name;category;price;old_price;sellable_online;link;other_colors;short_description;designer;depth;height;width;price_usd;category_total
49285817;EKET;Bookcases & shelving units (548);94,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-white-s49285817/;Yes;Wall-mounted shelving unit, 35x35x35 cm;Jon Karlsson/IKEA of Sweden;35;35;35;25,380;548
60322861;SVALNÄS;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-shelf-bamboo-60322861/;No;Shelf, 81x25 cm;Jon Karlsson;25;NA;81;27,000;548
10218536;ALGOT;Bookcases & shelving units (548);20,0;No old price;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-white-10218536/;Yes;Wall upright, 84 cm;Francis Cayouette;NA;84;4;5,400;548
10333287;BROR;Bookcases & shelving units (548);105,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-post-black-10333287/;No;Post, 190 cm;IKEA of Sweden;4;190;NA;28,350;548
70443626;NOTVIKEN;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/notviken-door-drawer-front-blue-70443626/;Yes;Door/drawer front, 60x38 cm;704.436.26 The front may be used as a door or as a drawer front.You can choose to mount the door on the right or left side.The doors keep your belongings hidden and free from dust.To be completed with BESTÅ hinges if used as door. Sold separately.To be completed with BESTÅ drawer frame 60x25x40 cm and BESTÅ drawer runner if used as drawer front. Sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.;NA;38;60;27,000;548
30323367;OXBERG;Bookcases & shelving units (548);200,0;No old price;TRUE;https://www.ikea.com/sa/en/p/oxberg-glass-door-brown-ash-veneer-30323367/;Yes;Glass door, 40x192 cm;K Hagberg/M Hagberg;NA;192;40;54,000;548
40299885;BESTÅ;Bookcases & shelving units (548);475,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-40299885/;Yes;TV bench, 120x40x64 cm;402.998.85 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.The TV bench must be fixed to the wall with the included wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 1 BESTÅ supporting leg.May be completed with SULARP legs. This TV bench requires 2 legs and 1 BESTÅ supporting leg.;40;64;120;128,250;548
40348715;BESTÅ;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-drawer-runner-soft-closing-40348715/;No;Drawer runner, soft-closing;IKEA of Sweden;NA;NA;NA;6,750;548
80322855;BERGHALLA;Bookcases & shelving units (548);22,0;No old price;TRUE;https://www.ikea.com/sa/en/p/berghalla-handle-white-80322855/;Yes;Handle, 56 mm;H Preutz/A Fredriksson;32;NA;9;5,940;548
9017831;BILLY / MORLIDEN;Bookcases & shelving units (548);925,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-morliden-bookcase-white-s09017831/;Yes;Bookcase, 200x30x106 cm;IKEA of Sweden/Gillis Lundgren;30;106;200;249,750;548
10422325;IVAR;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-clothes-rail-10422325/;No;Clothes rail, 83x50 cm;IKEA of Sweden;NA;NA;83;12,150;548
19282924;BESTÅ;Bookcases & shelving units (548);1570,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-vassviken-white-clear-glass-s19282924/;Yes;Storage combination w glass doors, 120x40x128 cm;Marcus Arvonen/IKEA of Sweden;40;128;120;423,900;548
30338415;BAGGANÄS;Bookcases & shelving units (548);22,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bagganaes-knob-black-30338415/;Yes;Knob, 13 mm;H Preutz/A Fredriksson;24;NA;13;5,940;548
99217755;BILLY / OXBERG;Bookcases & shelving units (548);995,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99217755/;Yes;Bookcase, 80x30x237 cm;Gillis Lundgren/IKEA of Sweden;30;237;80;268,650;548
69184431;SVALNÄS;Bookcases & shelving units (548);450,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-shelf-combination-bamboo-s69184431/;No;Wall-mounted shelf combination, 86x25x176 cm;Jon Karlsson;25;176;86;121,500;548
408297;BOTTNA;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bottna-display-shelf-light-beige-00408297/;No;Display shelf, 36x32 cm;K Hagberg/M Hagberg;NA;32;36;12,150;548
40390766;SULARP;Bookcases & shelving units (548);45,5;SR 65;TRUE;https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/;No;Leg;Carl Öjerstam;38;10;NA;12,285;548
80419961;JONAXEL;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/jonaxel-2-legs-and-2-castors-white-80419961/;No;2 legs and 2 castors;IKEA of Sweden;NA;NA;NA;6,750;548
79276246;ALGOT;Bookcases & shelving units (548);429,0;SR 595;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-rod-white-s79276246/;No;Wall upright/shelves/rod, 132x41x199 cm;Francis Cayouette;41;199;132;115,830;548
20452618;BROR;Bookcases & shelving units (548);95,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelf-white-20452618/;No;Shelf, 84x54 cm;IKEA of Sweden;54;NA;84;25,650;548
39291748;HYLLIS;Bookcases & shelving units (548);186,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hyllis-shelving-units-with-covers-transparent-s39291748/;No;Shelving units with covers, 180x27x74-140 cm;IKEA of Sweden;27;NA;180;50,220;548
89277113;BILLY / BOTTNA;Bookcases & shelving units (548);245,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s89277113/;Yes;Bookcase with display shelf, 80x28x106 cm;Gillis Lundgren/K Hagberg/M Hagberg;28;106;80;66,150;548
19030592;KALLAX;Bookcases & shelving units (548);615,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-8-inserts-black-brown-s19030592/;No;Shelving unit with 8 inserts, 147x147 cm;IKEA of Sweden/Tord Björklund;39;147;147;166,050;548
29280731;BILLY / OXBERG;Bookcases & shelving units (548);1330,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-s29280731/;Yes;Bookcase with panel/glass doors, 160x30x202 cm;Gillis Lundgren/K Hagberg/M Hagberg;30;202;160;359,100;548
59204420;BESTÅ / EKET;Bookcases & shelving units (548);1469,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-eket-cabinet-combination-for-tv-white-grey-stained-walnut-effect-s59204420/;Yes;Cabinet combination for TV, 180x40x170 cm;Jon Karlsson/IKEA of Sweden;40;170;180;396,630;548
89020472;BILLY;Bookcases & shelving units (548);915,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-bookcase-black-brown-s89020472/;Yes;Bookcase, 120x28x237 cm;Gillis Lundgren/IKEA of Sweden;28;237;120;247,050;548
19194649;BESTÅ;Bookcases & shelving units (548);4260,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s19194649/;Yes;TV storage combination/glass doors, 300x40x230 cm;IKEA of Sweden;40;230;300;1150,200;548
19903834;ALGOT;Bookcases & shelving units (548);302,0;SR 444;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-drying-rack-white-s19903834/;No;Wall upright/shelves/drying rack, 132x61x197 cm;Francis Cayouette;61;197;132;81,540;548
39323990;JONAXEL;Bookcases & shelving units (548);660,0;SR 732;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-shelving-units-s39323990/;No;Frame/mesh baskets/shelving units, 99x51x173 cm;IKEA of Sweden;51;173;99;178,200;548
29277352;ALGOT;Bookcases & shelving units (548);183,6;SR 266;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-shelves-s29277352/;No;Wall upright/shelves, 66x41/61x197 cm;Francis Cayouette;NA;197;66;49,572;548
70347516;ENERYDA;Bookcases & shelving units (548);35,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eneryda-handle-black-70347516/;Yes;Handle, 112 mm;Francis Cayouette;30;NA;17;9,450;548
29248374;IVAR;Bookcases & shelving units (548);795,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-3-sections-shelves-pine-s29248374/;No;3 sections/shelves, 259x30x179 cm;IKEA of Sweden;30;179;259;214,650;548
59277119;BILLY / BOTTNA;Bookcases & shelving units (548);235,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-bottna-bookcase-with-display-shelf-white-beige-s59277119/;Yes;Bookcase with display shelf, 40x28x202 cm;K Hagberg/M Hagberg;28;202;40;63,450;548
89303956;BROR;Bookcases & shelving units (548);515,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-white-s89303956/;No;Shelving unit, 85x40x190 cm;IKEA of Sweden;40;190;85;139,050;548
347505;ENERYDA;Bookcases & shelving units (548);35,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eneryda-knob-black-00347505/;Yes;Knob, 35 mm;Francis Cayouette;NA;NA;NA;9,450;548
10245846;BESTÅ;Bookcases & shelving units (548);225,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-frame-white-10245846/;Yes;Frame, 120x40x64 cm;IKEA of Sweden;40;64;120;60,750;548
348717;BESTÅ;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-drawer-runner-push-open-00348717/;No;Drawer runner, push-open;IKEA of Sweden;NA;NA;NA;6,750;548
40295302;BESTÅ;Bookcases & shelving units (548);100,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-top-panel-for-tv-glass-white-40295302/;Yes;Top panel for TV, 120x40 cm;IKEA of Sweden;40;NA;120;27,000;548
49248325;IVAR;Bookcases & shelving units (548);612,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s49248325/;No;2 sections/shelves, 134x50x179 cm;IKEA of Sweden;50;179;134;165,240;548
59297438;JONAXEL;Bookcases & shelving units (548);140,0;No old price;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-castors-s59297438/;No;Frame with wire baskets/castors, 25x51x73 cm;IKEA of Sweden;51;73;25;37,800;548
9248351;IVAR;Bookcases & shelving units (548);592,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s09248351/;No;2 sections/shelves, 174x50x124 cm;IKEA of Sweden;50;124;174;159,840;548
9305068;BESTÅ;Bookcases & shelving units (548);1390,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-white-kallviken-stubbarp-concrete-effect-s09305068/;Yes;Storage combination with doors, 120x42x202 cm;IKEA of Sweden;42;202;120;375,300;548
19231152;HEMNES;Bookcases & shelving units (548);2346,0;SR 2,485;TRUE;https://www.ikea.com/sa/en/p/hemnes-bookcase-black-brown-s19231152/;Yes;Bookcase, 229x197 cm;Carina Bengs;37;197;229;633,420;548
29287370;BILLY / MORLIDEN;Bookcases & shelving units (548);415,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-morliden-bookcase-with-glass-doors-white-glass-s29287370/;Yes;Bookcase with glass-doors, 80x30x106 cm;Gillis Lundgren/IKEA of Sweden;30;106;80;112,050;548
30333842;BROR;Bookcases & shelving units (548);95,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelf-black-30333842/;Yes;Shelf, 84x54 cm;IKEA of Sweden;54;NA;84;25,650;548
39283003;BROR;Bookcases & shelving units (548);855,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-with-cabinet-black-s39283003/;No;Shelving unit with cabinet, 85x40x190 cm;IKEA of Sweden;40;190;85;230,850;548
69248348;IVAR;Bookcases & shelving units (548);350,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-2-sections-shelves-pine-s69248348/;No;2 sections/shelves, 174x30x124 cm;IKEA of Sweden;30;124;174;94,500;548
9297657;JONAXEL;Bookcases & shelving units (548);390,0;SR 438;TRUE;https://www.ikea.com/sa/en/p/jonaxel-shelving-unit-with-clothes-rail-s09297657/;No;Shelving unit with clothes rail, 99x51x173 cm;IKEA of Sweden;51;173;99;105,300;548
49280749;BILLY / OXBERG;Bookcases & shelving units (548);1790,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-height-extension-ut-drs-black-brown-s49280749/;Yes;Bookcase w height extension ut/drs, 160x30x237 cm;IKEA of Sweden/Gillis Lundgren;30;237;160;483,300;548
49297660;JONAXEL;Bookcases & shelving units (548);490,0;SR 550;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-clothes-rails-s49297660/;No;Frame/wire baskets/clothes rails, 99x51x173 cm;IKEA of Sweden;51;173;99;132,300;548
49298594;BESTÅ;Bookcases & shelving units (548);990,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-selsviken-high-gloss-dark-red-brown-s49298594/;Yes;TV bench, 180x42x39 cm;IKEA of Sweden;42;39;180;267,300;548
59177624;BILLY / OXBERG;Bookcases & shelving units (548);1735,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-brown-ash-veneer-s59177624/;Yes;Bookcase, 120x30x237 cm;Gillis Lundgren/K Hagberg/M Hagberg/IKEA of Sweden;30;237;120;468,450;548
60441581;NOTVIKEN;Bookcases & shelving units (548);60,0;No old price;TRUE;https://www.ikea.com/sa/en/p/notviken-drawer-front-grey-green-60441581/;Yes;Drawer front, 60x26 cm;604.415.81 Drawers make it easy to keep your things organised.To be completed with BESTÅ drawer frame 60X15X40 cm and BESTÅ drawer runner, sold separately.May be completed with knobs or handles. Sold separately.Drill template for marking of hole positions for handles or knobs is sold separately.;NA;26;60;16,200;548
79297526;BESTÅ;Bookcases & shelving units (548);1620,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-black-brown-hanviken-stubbarp-black-brown-s79297526/;Yes;TV bench with doors and drawers, 240x42x74 cm;Marcus Arvonen/IKEA of Sweden;42;74;240;437,400;548
99020481;BILLY / OXBERG;Bookcases & shelving units (548);1570,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-black-brown-s99020481/;Yes;Bookcase, 160x30x202 cm;Gillis Lundgren;30;202;160;423,900;548
99046443;LIATORP;Bookcases & shelving units (548);3435,0;No old price;TRUE;https://www.ikea.com/sa/en/p/liatorp-storage-combination-white-s99046443/;No;Storage combination, 276x214 cm;Carina Bengs;38;214;276;927,450;548
60333850;BROR;Bookcases & shelving units (548);495,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-trolley-black-pine-plywood-60333850/;No;Trolley, 85x55 cm;IKEA of Sweden;NA;88;55;133,650;548
70265247;MÖLLARP;Bookcases & shelving units (548);17,0;No old price;TRUE;https://www.ikea.com/sa/en/p/moellarp-handle-black-70265247/;No;Handle, 106 mm;K Hagberg/M Hagberg;28;NA;9;4,590;548
39272655;BROR;Bookcases & shelving units (548);375,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s39272655/;No;Shelving unit, 85x55x110 cm;IKEA of Sweden;55;110;85;101,250;548
80339790;HACKÅS;Bookcases & shelving units (548);17,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/;No;Knob, 15 mm;J Löfgren/J Pettersson;18;NA;24;4,590;548
30342479;HACKÅS;Bookcases & shelving units (548);32,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hackas-handle-anthracite-30342479/;No;Handle, 100 mm;J Löfgren/J Pettersson;18;NA;24;8,640;548
40401859;ALGOT;Bookcases & shelving units (548);10,0;No old price;TRUE;https://www.ikea.com/sa/en/p/algot-pull-out-rail-for-baskets-white-40401859/;No;Pull-out rail for baskets;Francis Cayouette;40;NA;1;2,700;548
30247378;BESTÅ;Bookcases & shelving units (548);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-30247378/;Yes;Frame, 60x40x38 cm;IKEA of Sweden;40;38;60;33,750;548
80247371;BESTÅ;Bookcases & shelving units (548);225,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-frame-grey-stained-walnut-effect-80247371/;Yes;Frame, 60x40x192 cm;IKEA of Sweden;40;192;60;60,750;548
73755709;IVAR;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-side-unit-73755709/;Yes;Side unit, 30x124 cm;IKEA of Sweden;NA;124;30;12,150;548
99031408;HEJNE;Bookcases & shelving units (548);735,0;No old price;TRUE;https://www.ikea.com/sa/en/p/hejne-3-sections-shelves-softwood-s99031408/;No;3 sections/shelves, 230x50x171 cm;IKEA of Sweden;50;171;230;198,450;548
20245964;BESTÅ;Bookcases & shelving units (548);135,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-frame-black-brown-20245964/;Yes;Frame, 60x40x64 cm;IKEA of Sweden;40;64;60;36,450;548
29221765;SVALNÄS;Bookcases & shelving units (548);660,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-s29221765/;No;Wall-mounted storage combination, 86x35x176 cm;Jon Karlsson;35;176;86;178,200;548
39017486;KALLAX;Bookcases & shelving units (548);695,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s39017486/;Yes;Shelving unit with 4 inserts, 147x147 cm;Tord Björklund;39;147;147;187,650;548
59291634;KOLBJÖRN;Bookcases & shelving units (548);1140,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-with-2-cabinets-beige-s59291634/;No;Shelving unit with 2 cabinets, 171x37 cm;IKEA of Sweden;37;161;171;307,800;548
9302908;IVAR;Bookcases & shelving units (548);588,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-w-shelves-rails-cover-beige-s09302908/;No;Shelving unit w shelves/rails/cover, 89x50x179 cm;IKEA of Sweden;50;179;89;158,760;548
30236153;ORRNÄS;Bookcases & shelving units (548);17,0;No old price;TRUE;https://www.ikea.com/sa/en/p/orrnaes-knob-stainless-steel-colour-stainless-steel-30236153/;No;Knob, 17 mm;IKEA of Sweden;30;NA;17;4,590;548
40419958;JONAXEL;Bookcases & shelving units (548);70,0;No old price;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-white-40419958/;Yes;Frame, 50x51x70 cm;IKEA of Sweden;51;70;50;18,900;548
89280747;BILLY / OXBERG;Bookcases & shelving units (548);1480,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-panel-glass-doors-brown-ash-veneer-glass-s89280747/;Yes;Bookcase with panel/glass doors, 160x30x202 cm;Gillis Lundgren/K Hagberg/M Hagberg;30;202;160;399,600;548
9287979;IVAR;Bookcases & shelving units (548);636,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-shelving-unit-with-clothes-rail-s09287979/;No;Shelving unit with clothes rail, 174x50x179 cm;IKEA of Sweden;50;179;174;171,720;548
351248;BESTÅ;Bookcases & shelving units (548);75,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-00351248/;Yes;Drawer frame, 60x25x40 cm;IKEA of Sweden;40;25;60;20,250;548
10343328;VEBERÖD;Bookcases & shelving units (548);645,0;No old price;TRUE;https://www.ikea.com/sa/en/p/veberoed-shelving-unit-natural-10343328/;No;Shelving unit, 45x181 cm;Gustav Carlberg;45;181;45;174,150;548
59287340;BILLY;Bookcases & shelving units (548);1085,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billy-bookcase-w-hght-ext-ut-pnl-glss-drs-brown-ash-veneer-s59287340/;Yes;Bookcase w hght ext ut/pnl/glss drs, 80x30x237 cm;Gillis Lundgren/IKEA of Sweden/K Hagberg/M Hagberg;30;237;80;292,950;548
9251348;IVAR;Bookcases & shelving units (548);1137,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-4-sections-shelves-pine-s09251348/;No;4 sections/shelves, 179x50x179 cm;IKEA of Sweden;50;179;179;306,990;548
9301131;BESTÅ;Bookcases & shelving units (548);1150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-storage-combination-w-glass-doors-grey-stained-walnut-effect-selsviken-high-gloss-white-frosted-glass-s09301131/;Yes;Storage combination w glass doors, 60x42x193 cm;IKEA of Sweden;42;193;60;310,500;548
29286728;EKET;Bookcases & shelving units (548);1830,0;SR 1,948;TRUE;https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-legs-multicolour-1-s29286728/;Yes;Cabinet combination with legs, 210x35x210 cm;IKEA of Sweden/Jon Karlsson;35;210;210;494,100;548
40422324;IVAR;Bookcases & shelving units (548);135,0;No old price;TRUE;https://www.ikea.com/sa/en/p/ivar-cover-beige-40422324/;No;Cover, 81x172 cm;IKEA of Sweden;43;172;81;36,450;548
49275088;HAVSTA;Bookcases & shelving units (548);625,0;No old price;TRUE;https://www.ikea.com/sa/en/p/havsta-shelving-unit-with-plinth-grey-s49275088/;Yes;Shelving unit with plinth, 81x37x134 cm;IKEA of Sweden;37;134;81;168,750;548
59184441;SVALNÄS;Bookcases & shelving units (548);2605,0;No old price;TRUE;https://www.ikea.com/sa/en/p/svalnaes-wall-mounted-storage-combination-bamboo-white-s59184441/;No;Wall-mounted storage combination, 297x35x176 cm;Jon Karlsson;35;176;297;703,350;548
59203128;BESTÅ;Bookcases & shelving units (548);1824,5;SR 1,865;TRUE;https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-lappviken-light-grey-clear-glass-s59203128/;Yes;TV storage combination/glass doors, 180x40x192 cm;IKEA of Sweden;40;192;180;492,615;548
69903836;ALGOT;Bookcases & shelving units (548);130,0;SR 178;TRUE;https://www.ikea.com/sa/en/p/algot-wall-upright-drying-rack-white-s69903836/;No;Wall upright/drying rack, 66x41x197 cm;Francis Cayouette;41;197;66;35,100;548
70299879;BESTÅ;Bookcases & shelving units (548);595,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-bench-white-70299879/;Yes;TV bench, 180x40x64 cm;702.998.79 It’s easy to keep the cables from your TV and other devices out of sight but close at hand, as there are several cable outlets at the back of the TV bench.If you want to organise inside you can complement with BESTÅ interior fittings.Steady also on uneven floors, thanks to the adjustable feet.For safety reasons this TV bench shall not be hung on the wall.This furniture must be fixed to the wall with the enclosed wall fastener.This TV bench can take a max load of 50 kg on the top.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.May be completed with STALLARP, STUBBARP or NANNARP legs. This TV bench requires 4 legs and 2 BESTÅ supporting legs.May be completed with SULARP legs. This TV bench requires 2 legs and 2 BESTÅ supporting legs.;40;64;180;160,650;548
89299129;BESTÅ;Bookcases & shelving units (548);1645,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-dark-red-brown-clear-glass-s89299129/;Yes;TV storage combination/glass doors, 240x42x128 cm;IKEA of Sweden;42;128;240;444,150;548
89311466;JONAXEL;Bookcases & shelving units (548);830,0;SR 840;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-mesh-baskets-clothes-rails-s89311466/;No;Frame/mesh baskets/clothes rails, 142-178x51x173 cm;IKEA of Sweden;51;173;148;224,100;548
338407;BAGGANÄS;Bookcases & shelving units (548);35,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-00338407/;Yes;Handle, 143 mm;H Preutz/A Fredriksson;31;NA;9;9,450;548
99291646;KOLBJÖRN;Bookcases & shelving units (548);450,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kolbjoern-shelving-unit-in-outdoor-s99291646/;No;Shelving unit in/outdoor, 80x35x162 cm;IKEA of Sweden;35;162;80;121,500;548
9297134;JONAXEL;Bookcases & shelving units (548);150,0;No old price;TRUE;https://www.ikea.com/sa/en/p/jonaxel-frame-with-wire-baskets-s09297134/;No;Frame with wire baskets, 50x51x70 cm;IKEA of Sweden;51;70;50;40,500;548
20291630;SELSVIKEN;Bookcases & shelving units (548);125,0;No old price;TRUE;https://www.ikea.com/sa/en/p/selsviken-door-drawer-front-high-gloss-white-20291630/;Yes;Door/drawer front, 60x38 cm;IKEA of Sweden;NA;38;60;33,750;548
80261258;BESTÅ;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-soft-closing-push-open-hinge-80261258/;No;Soft closing/push-open hinge;802.612.58 You can choose to use either the soft-closing or push-open function.With the push-opener you don’t need knobs or handles and can open the door with a light push.With the soft-closing function your doors close silently and softly. Knobs and handles are sold separately.If you choose the soft closing function for your BESTÅ, we recommend complementing the fronts with knobs/handles to make the drawers/cabinets more convenient to open.;NA;NA;NA;6,750;548
340047;EKET;Bookcases & shelving units (548);15,0;No old price;TRUE;https://www.ikea.com/sa/en/p/eket-suspension-rail-00340047/;No;Suspension rail, 35 cm;IKEA of Sweden;1;4;29;4,050;548
70323600;BILLSBRO;Bookcases & shelving units (548);19,0;No old price;TRUE;https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-70323600/;No;Handle, 120 mm;H Preutz/A Fredriksson;NA;NA;NA;5,130;548
50342478;HACKÅS;Bookcases & shelving units (548);50,0;No old price;FALSE;https://www.ikea.com/sa/en/p/hackas-handle-anthracite-50342478/;No;Handle, 300 mm;J Löfgren/J Pettersson;18;NA;24;13,500;548
10291678;LAPPVIKEN;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lappviken-drawer-front-white-10291678/;Yes;Drawer front, 60x26 cm;IKEA of Sweden;NA;26;60;12,150;548
40351246;BESTÅ;Bookcases & shelving units (548);60,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-drawer-frame-black-brown-40351246/;Yes;Drawer frame, 60x15x40 cm;IKEA of Sweden;40;15;60;16,200;548
295530;BESTÅ;Bookcases & shelving units (548);25,0;No old price;TRUE;https://www.ikea.com/sa/en/p/besta-glass-shelf-glass-00295530/;No;Glass shelf, 56x16 cm;IKEA of Sweden;16;NA;56;6,750;548
30291682;LAPPVIKEN;Bookcases & shelving units (548);45,0;No old price;TRUE;https://www.ikea.com/sa/en/p/lappviken-door-drawer-front-grey-stained-walnut-effect-30291682/;Yes;Door/drawer front, 60x38 cm;IKEA of Sweden;NA;38;60;12,150;548
70370352;MOSSARYD;Bookcases & shelving units (548);29,0;No old price;TRUE;https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/;No;Drop handle, 49 mm;Francis Cayouette;18;NA;NA;7,830;548
10452614;BROR;Bookcases & shelving units (548);90,0;No old price;TRUE;https://www.ikea.com/sa/en/p/bror-post-white-10452614/;No;Post, 190 cm;IKEA of Sweden;4;190;NA;24,300;548
19278328;KALLAX;Bookcases & shelving units (548);745,0;No old price;TRUE;https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s19278328/;Yes;Shelving unit with 4 inserts, 147x147 cm;Tord Björklund;39;147;147;201,150;548
